submission_id,age,displayed_sentence,gender,itemname,list_assignment,startDate,time_spent,pejorative_type,action,pejorative_word,response
931930,56,<!-- female --><!-- GOI_neg --><q>That whore Eleanor sent sensitive information to the wrong person!</q>,female,Item23,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),556,GOI,neg,whore,Individual
931930,56,<!-- male --><!-- GOI_promisc --><q>That whore Amelia wore an extremely revealing outfit to the professional event!</q>,female,Item12,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),3280,GOI,promisc,whore,Individual
931930,56,<!-- female --><!-- GOI_neutral --><q>That cunt Victoria drinks tea instead of coffee!</q>,female,Item19,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),2069,GOI,neutral,cunt,Individual
931930,56,<!-- female --><!-- GOI_neg --><q>That slut Hannah never contributes ideas during brainstorming sessions!</q>,female,Item17,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),1994,GOI,neg,slut,Individual
931930,56,<!-- male --><!-- COI_neutral --><q>That asshole David recently moved to the east side of town!</q>,female,Item4,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),854,COI,neutral,asshole,Individual
931930,56,<!-- female --><!-- COI_promisc --><q>That dick Brandon went home with three different women this month!</q>,female,Item9,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),1162,COI,promisc,dick,Individual
931930,56,<!-- male --><!-- COI_neutral --><q>That dick Michael comes from a family with three siblings!</q>,female,Item10,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),750,COI,neutral,dick,Individual
931930,56,<!-- male --><!-- COI_neg --><q>That prick Noah deliberately excluded people from the important email thread!</q>,female,Item14,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),943,COI,neg,prick,Individual
931930,56,<!-- male --><!-- COI_neg --><q>That jerk Marcus always speaks over everyone in team meetings!</q>,female,Item2,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),697,COI,neg,jerk,Individual
931930,56,<!-- female --><!-- GOI_neutral --><q>That cunt Lauren has a brother who lives in Boston!</q>,female,Item7,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),4715,GOI,neutral,cunt,Individual
931930,56,<!-- female --><!-- GOI_neutral --><q>That bitch Ava brings lunch from home most days!</q>,female,Item13,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),2361,GOI,neutral,bitch,Individual
931930,56,<!-- female --><!-- GOI_neutral --><q>That bitch Mia has moved here recently from Chicago!</q>,female,Item1,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),768,GOI,neutral,bitch,Individual
931930,56,<!-- male --><!-- COI_neg --><q>That douchebag Daniel always takes the last coffee without making more!</q>,female,Item8,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),685,COI,neg,douchebag,Individual
931930,56,<!-- female --><!-- COI_promisc --><q>That asshole Ryan has slept with half the people in our friend group!</q>,female,Item3,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),5154,COI,promisc,asshole,Group
931930,56,<!-- male --><!-- COI_neg --><q>That asshole Adrian raised his voice at the client during the meeting!</q>,female,Item20,E,Wed Mar 19 2025 14:31:27 GMT-0400 (Eastern Daylight Time),779,COI,neg,asshole,Individual
761055,64,<!-- female --><!-- COI_neg --><q>That dick Brandon spreads rumors about coworkers behind their backs!</q>,female,Item9,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),4339,COI,neg,dick,Individual
761055,64,<!-- female --><!-- COI_neg --><q>That douche Josh takes credit for projects he barely worked on!</q>,female,Item21,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1684,COI,neg,douche,Individual
761055,64,<!-- male --><!-- GOI_neg --><q>That whore Sophie never follows proper protocol for expense reports!</q>,female,Item24,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),14668,GOI,neg,whore,Group
761055,64,<!-- female --><!-- COI_neutral --><q>That jerk Owen just moved into a new apartment last month!</q>,female,Item17,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1787,COI,neutral,jerk,Individual
761055,64,<!-- male --><!-- GOI_neutral --><q>That bitch Emma drives a blue sedan to work!</q>,female,Item2,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),2268,GOI,neutral,bitch,Individual
761055,64,<!-- female --><!-- GOI_promisc --><q>That cunt Lauren was all over different people at the club last night!</q>,female,Item7,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),10268,GOI,promisc,cunt,Individual
761055,64,<!-- female --><!-- GOI_promisc --><q>That cunt Victoria has made out with everyone in our friend circle!</q>,female,Item19,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1956,GOI,promisc,cunt,Individual
761055,64,<!-- female --><!-- GOI_promisc --><q>That bitch Ava keeps making sexual comments in professional settings!</q>,female,Item13,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1595,GOI,promisc,bitch,Individual
761055,64,<!-- male --><!-- GOI_neutral --><q>That cunt Natalie has a cat named Max!</q>,female,Item20,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1260,GOI,neutral,cunt,Individual
761055,64,<!-- male --><!-- GOI_neutral --><q>That bitch Isabella has lived in this city for about five years!</q>,female,Item14,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1269,GOI,neutral,bitch,Individual
761055,64,<!-- male --><!-- GOI_neg --><q>That whore Amelia dismisses everyone's concerns during discussions!</q>,female,Item12,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),3571,GOI,neg,whore,Group
761055,64,<!-- male --><!-- GOI_neg --><q>That slut Rebecca refuses to share resources with the team!</q>,female,Item6,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),3613,GOI,neg,slut,Group
761055,64,<!-- female --><!-- COI_neutral --><q>That douche Tyler lives in an apartment downtown!</q>,female,Item5,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1045,COI,neutral,douche,Individual
761055,64,<!-- female --><!-- COI_neutral --><q>That douchebag Jason wears a watch on his left wrist!</q>,female,Item23,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1006,COI,neutral,douchebag,Individual
761055,64,<!-- male --><!-- COI_promisc --><q>That prick Benjamin openly flirts with professors for better grades!</q>,female,Item16,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1333,COI,promisc,prick,Individual
761055,64,<!-- male --><!-- COI_promisc --><q>That asshole David dresses provocatively whenever we go out!</q>,female,Item4,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1085,COI,promisc,asshole,Individual
761055,64,<!-- female --><!-- COI_neg --><q>That prick Ethan takes office supplies home without asking!</q>,female,Item15,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1149,COI,neg,prick,Individual
761055,64,<!-- female --><!-- GOI_promisc --><q>That bitch Mia keeps wearing revealing clothes to get attention!</q>,female,Item1,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1110,GOI,promisc,bitch,Individual
761055,64,<!-- female --><!-- COI_neg --><q>That asshole Ryan constantly takes credit for other people's ideas!</q>,female,Item3,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1875,COI,neg,asshole,Individual
761055,64,<!-- male --><!-- GOI_neutral --><q>That cunt Olivia is originally from the west coast!</q>,female,Item8,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1580,GOI,neutral,cunt,Individual
761055,64,<!-- male --><!-- COI_promisc --><q>That dick Michael sends provocative messages to people who are taken!</q>,female,Item10,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),2085,COI,promisc,dick,Individual
761055,64,<!-- male --><!-- GOI_neg --><q>That cunt Zoe constantly ignores everyone's feedback!</q>,female,Item18,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1517,GOI,neg,cunt,Individual
761055,64,<!-- male --><!-- COI_promisc --><q>That douche Cameron got drunk and made out with three people at the party!</q>,female,Item22,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),1550,COI,promisc,douche,Individual
761055,64,<!-- female --><!-- COI_neutral --><q>That dick Jacob commutes about thirty minutes each way!</q>,female,Item11,F,Wed Mar 19 2025 13:31:56 GMT-0500 (Central Daylight Time),2669,COI,neutral,dick,Individual
990324,21,<!-- female --><!-- GOI_promisc --><q>That cunt Victoria has made out with everyone in our friend circle!</q>,male,Item19,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),5313,GOI,promisc,cunt,Individual
990324,21,<!-- male --><!-- COI_promisc --><q>That dick Michael sends provocative messages to people who are taken!</q>,male,Item10,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),1395,COI,promisc,dick,Individual
990324,21,<!-- female --><!-- COI_neutral --><q>That douchebag Jason wears a watch on his left wrist!</q>,male,Item23,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),1687,COI,neutral,douchebag,Individual
990324,21,<!-- female --><!-- COI_neutral --><q>That jerk Owen just moved into a new apartment last month!</q>,male,Item17,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),3151,COI,neutral,jerk,Individual
990324,21,<!-- male --><!-- GOI_neutral --><q>That bitch Emma drives a blue sedan to work!</q>,male,Item2,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),1073,GOI,neutral,bitch,Individual
990324,21,<!-- male --><!-- COI_promisc --><q>That prick Benjamin openly flirts with professors for better grades!</q>,male,Item16,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),877,COI,promisc,prick,Individual
990324,21,<!-- female --><!-- COI_neutral --><q>That dick Jacob commutes about thirty minutes each way!</q>,male,Item11,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),644,COI,neutral,dick,Individual
990324,21,<!-- female --><!-- COI_neg --><q>That douche Josh takes credit for projects he barely worked on!</q>,male,Item21,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),611,COI,neg,douche,Individual
990324,21,<!-- male --><!-- GOI_neg --><q>That slut Rebecca refuses to share resources with the team!</q>,male,Item6,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),715,GOI,neg,slut,Individual
990324,21,<!-- male --><!-- COI_promisc --><q>That douche Cameron got drunk and made out with three people at the party!</q>,male,Item22,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),995,COI,promisc,douche,Individual
990324,21,<!-- female --><!-- COI_neg --><q>That asshole Ryan constantly takes credit for other people's ideas!</q>,male,Item3,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),545,COI,neg,asshole,Individual
990324,21,<!-- male --><!-- GOI_neg --><q>That cunt Zoe constantly ignores everyone's feedback!</q>,male,Item18,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),638,GOI,neg,cunt,Individual
990324,21,<!-- male --><!-- GOI_neutral --><q>That cunt Natalie has a cat named Max!</q>,male,Item20,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),707,GOI,neutral,cunt,Individual
990324,21,<!-- male --><!-- COI_promisc --><q>That asshole David dresses provocatively whenever we go out!</q>,male,Item4,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),962,COI,promisc,asshole,Individual
990324,21,<!-- male --><!-- GOI_neg --><q>That whore Sophie never follows proper protocol for expense reports!</q>,male,Item24,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),697,GOI,neg,whore,Individual
990324,21,<!-- female --><!-- COI_neg --><q>That dick Brandon spreads rumors about coworkers behind their backs!</q>,male,Item9,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),656,COI,neg,dick,Individual
990324,21,<!-- female --><!-- GOI_promisc --><q>That cunt Lauren was all over different people at the club last night!</q>,male,Item7,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),572,GOI,promisc,cunt,Individual
990324,21,<!-- male --><!-- GOI_neutral --><q>That cunt Olivia is originally from the west coast!</q>,male,Item8,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),981,GOI,neutral,cunt,Individual
990324,21,<!-- female --><!-- GOI_promisc --><q>That bitch Ava keeps making sexual comments in professional settings!</q>,male,Item13,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),2159,GOI,promisc,bitch,Individual
990324,21,<!-- male --><!-- GOI_neg --><q>That whore Amelia dismisses everyone's concerns during discussions!</q>,male,Item12,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),827,GOI,neg,whore,Individual
990324,21,<!-- female --><!-- COI_neutral --><q>That douche Tyler lives in an apartment downtown!</q>,male,Item5,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),591,COI,neutral,douche,Individual
990324,21,<!-- male --><!-- GOI_neutral --><q>That bitch Isabella has lived in this city for about five years!</q>,male,Item14,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),2633,GOI,neutral,bitch,Individual
990324,21,<!-- female --><!-- COI_neg --><q>That prick Ethan takes office supplies home without asking!</q>,male,Item15,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),639,COI,neg,prick,Individual
990324,21,<!-- female --><!-- GOI_promisc --><q>That bitch Mia keeps wearing revealing clothes to get attention!</q>,male,Item1,F,Wed Mar 19 2025 13:34:57 GMT-0500 (Central Daylight Time),682,GOI,promisc,bitch,Individual
895750,41,<!-- female --><!-- COI_neg --><q>That prick Ethan takes office supplies home without asking!</q>,male,Item15,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),1878,COI,neg,prick,Individual
895750,41,<!-- male --><!-- GOI_neg --><q>That cunt Zoe constantly ignores everyone's feedback!</q>,male,Item18,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),676,GOI,neg,cunt,Individual
895750,41,<!-- female --><!-- GOI_promisc --><q>That bitch Ava keeps making sexual comments in professional settings!</q>,male,Item13,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),9448,GOI,promisc,bitch,Individual
895750,41,<!-- female --><!-- COI_neutral --><q>That jerk Owen just moved into a new apartment last month!</q>,male,Item17,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),1085,COI,neutral,jerk,Individual
895750,41,<!-- female --><!-- COI_neutral --><q>That douche Tyler lives in an apartment downtown!</q>,male,Item5,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),1474,COI,neutral,douche,Individual
895750,41,<!-- male --><!-- GOI_neutral --><q>That cunt Olivia is originally from the west coast!</q>,male,Item8,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),879,GOI,neutral,cunt,Individual
895750,41,<!-- male --><!-- COI_promisc --><q>That douche Cameron got drunk and made out with three people at the party!</q>,male,Item22,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),1028,COI,promisc,douche,Individual
895750,41,<!-- female --><!-- COI_neutral --><q>That douchebag Jason wears a watch on his left wrist!</q>,male,Item23,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),30365,COI,neutral,douchebag,Individual
895750,41,<!-- female --><!-- COI_neg --><q>That dick Brandon spreads rumors about coworkers behind their backs!</q>,male,Item9,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),1529,COI,neg,dick,Individual
895750,41,<!-- female --><!-- GOI_promisc --><q>That cunt Victoria has made out with everyone in our friend circle!</q>,male,Item19,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),762,GOI,promisc,cunt,Individual
895750,41,<!-- male --><!-- GOI_neg --><q>That whore Amelia dismisses everyone's concerns during discussions!</q>,male,Item12,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),29882,GOI,neg,whore,Individual
895750,41,<!-- female --><!-- GOI_promisc --><q>That cunt Lauren was all over different people at the club last night!</q>,male,Item7,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),20737,GOI,promisc,cunt,Individual
895750,41,<!-- male --><!-- GOI_neutral --><q>That bitch Isabella has lived in this city for about five years!</q>,male,Item14,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),10852,GOI,neutral,bitch,Individual
895750,41,<!-- male --><!-- COI_promisc --><q>That dick Michael sends provocative messages to people who are taken!</q>,male,Item10,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),999,COI,promisc,dick,Individual
895750,41,<!-- female --><!-- COI_neg --><q>That asshole Ryan constantly takes credit for other people's ideas!</q>,male,Item3,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),1005,COI,neg,asshole,Individual
895750,41,<!-- male --><!-- COI_promisc --><q>That prick Benjamin openly flirts with professors for better grades!</q>,male,Item16,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),13210,COI,promisc,prick,Individual
895750,41,<!-- male --><!-- GOI_neutral --><q>That bitch Emma drives a blue sedan to work!</q>,male,Item2,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),2842,GOI,neutral,bitch,Individual
895750,41,<!-- male --><!-- GOI_neg --><q>That slut Rebecca refuses to share resources with the team!</q>,male,Item6,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),5862,GOI,neg,slut,Individual
895750,41,<!-- male --><!-- GOI_neg --><q>That whore Sophie never follows proper protocol for expense reports!</q>,male,Item24,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),11386,GOI,neg,whore,Individual
895750,41,<!-- female --><!-- COI_neg --><q>That douche Josh takes credit for projects he barely worked on!</q>,male,Item21,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),36831,COI,neg,douche,Individual
895750,41,<!-- female --><!-- GOI_promisc --><q>That bitch Mia keeps wearing revealing clothes to get attention!</q>,male,Item1,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),11301,GOI,promisc,bitch,Individual
895750,41,<!-- female --><!-- COI_neutral --><q>That dick Jacob commutes about thirty minutes each way!</q>,male,Item11,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),3720,COI,neutral,dick,Individual
895750,41,<!-- male --><!-- COI_promisc --><q>That asshole David dresses provocatively whenever we go out!</q>,male,Item4,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),47779,COI,promisc,asshole,Individual
895750,41,<!-- male --><!-- GOI_neutral --><q>That cunt Natalie has a cat named Max!</q>,male,Item20,F,Wed Mar 19 2025 14:27:53 GMT-0400 (Eastern Daylight Time),14166,GOI,neutral,cunt,Individual
707016,30,<!-- female --><!-- GOI_neutral --><q>That slut Grace just bought a house in the suburbs!</q>,male,Item15,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),1936,GOI,neutral,slut,Individual
707016,30,<!-- male --><!-- COI_neutral --><q>That douchebag Thomas rents an apartment near downtown!</q>,male,Item24,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),1391,COI,neutral,douchebag,Individual
707016,30,<!-- female --><!-- GOI_neg --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>,male,Item1,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),926,GOI,neg,bitch,Individual
707016,30,<!-- female --><!-- COI_promisc --><q>That dick Jacob has a different date almost every night!</q>,male,Item11,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),1004,COI,promisc,dick,Individual
707016,30,<!-- female --><!-- GOI_neutral --><q>That cunt Michelle transferred here from the Seattle office!</q>,male,Item9,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),1229,GOI,neutral,cunt,Individual
707016,30,<!-- male --><!-- GOI_promisc --><q>That cunt Natalie sleeps around with different people every week!</q>,male,Item20,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),1405,GOI,promisc,cunt,Individual
707016,30,<!-- male --><!-- COI_neg --><q>That dick Michael never gives credit when using other people's ideas!</q>,male,Item10,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),1493,COI,neg,dick,Individual
707016,30,<!-- female --><!-- COI_promisc --><q>That douche Tyler hooks up with someone new every weekend!</q>,male,Item5,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),1002,COI,promisc,douche,Individual
707016,30,<!-- female --><!-- COI_promisc --><q>That douchebag Jason cheated on his partner multiple times!</q>,male,Item23,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),755,COI,promisc,douchebag,Individual
707016,30,<!-- male --><!-- COI_neg --><q>That douche Cameron sabotaged another team's presentation!</q>,male,Item22,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),867,COI,neg,douche,Individual
707016,30,<!-- female --><!-- GOI_neg --><q>That bitch Ava takes all the credit for our group project!</q>,male,Item13,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),935,GOI,neg,bitch,Individual
707016,30,<!-- male --><!-- COI_neg --><q>That prick Benjamin always arrives late to important meetings!</q>,male,Item16,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),674,COI,neg,prick,Individual
707016,30,<!-- female --><!-- GOI_neg --><q>That cunt Lauren lied about the project deadline to the client!</q>,male,Item7,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),582,GOI,neg,cunt,Individual
707016,30,<!-- male --><!-- COI_neutral --><q>That dick William recently moved to a new apartment!</q>,male,Item12,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),449,COI,neutral,dick,Individual
707016,30,<!-- female --><!-- GOI_neutral --><q>That whore Claire orders takeout for dinner twice a week!</q>,male,Item21,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),499,GOI,neutral,whore,Individual
707016,30,<!-- male --><!-- COI_neg --><q>That asshole David never responds to important emails on time!</q>,male,Item4,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),881,COI,neg,asshole,Individual
707016,30,<!-- male --><!-- COI_neutral --><q>That jerk Alex usually brings a water bottle to work!</q>,male,Item18,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),453,COI,neutral,jerk,Individual
707016,30,<!-- male --><!-- GOI_promisc --><q>That cunt Olivia constantly talks about her sexual escapades!</q>,male,Item8,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),4934,GOI,promisc,cunt,Individual
707016,30,<!-- female --><!-- GOI_neutral --><q>That bitch Jessica graduated from State University last year!</q>,male,Item3,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),840,GOI,neutral,bitch,Individual
707016,30,<!-- male --><!-- COI_neutral --><q>That douche Kevin usually shops at the grocery store on Saturdays!</q>,male,Item6,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),740,COI,neutral,douche,Individual
707016,30,<!-- female --><!-- COI_promisc --><q>That jerk Owen keeps sending nude photos to people he barely knows!</q>,male,Item17,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),666,COI,promisc,jerk,Individual
707016,30,<!-- male --><!-- GOI_promisc --><q>That bitch Isabella is known for sleeping with anyone who buys her drinks!</q>,male,Item14,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),539,GOI,promisc,bitch,Individual
707016,30,<!-- male --><!-- GOI_promisc --><q>That bitch Emma flirts with everyone at the office party!</q>,male,Item2,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),1113,GOI,promisc,bitch,Individual
707016,30,<!-- female --><!-- GOI_neg --><q>That cunt Victoria blames others for her own mistakes!</q>,male,Item19,A,Wed Mar 19 2025 13:36:51 GMT-0500 (Central Daylight Time),634,GOI,neg,cunt,Individual
356182,30,<!-- male --><!-- COI_neg --><q>That jerk Alex constantly ignores everyone's feedback!</q>,male,Item18,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),1965,COI,neg,jerk,Individual
356182,30,<!-- male --><!-- COI_neutral --><q>That jerk Marcus drives a blue sedan to work!</q>,male,Item2,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),697,COI,neutral,jerk,Individual
356182,30,<!-- female --><!-- GOI_neutral --><q>That slut Hannah just moved into a new apartment last month!</q>,male,Item17,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),476,GOI,neutral,slut,Individual
356182,30,<!-- male --><!-- COI_neutral --><q>That asshole Adrian has a cat named Max!</q>,male,Item20,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),529,COI,neutral,asshole,Individual
356182,30,<!-- male --><!-- GOI_promisc --><q>That slut Sarah dresses provocatively whenever we go out!</q>,male,Item4,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),494,GOI,promisc,slut,Individual
356182,30,<!-- female --><!-- GOI_neg --><q>That bitch Jessica constantly takes credit for other people's ideas!</q>,male,Item3,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),1572,GOI,neg,bitch,Individual
356182,30,<!-- female --><!-- GOI_neg --><q>That slut Grace takes office supplies home without asking!</q>,male,Item15,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),908,GOI,neg,slut,Individual
356182,30,<!-- female --><!-- GOI_neg --><q>That whore Claire takes credit for projects she barely worked on!</q>,male,Item21,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),974,GOI,neg,whore,Individual
356182,30,<!-- male --><!-- GOI_promisc --><q>That whore Sophia sends provocative messages to people who are taken!</q>,male,Item10,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),900,GOI,promisc,whore,Individual
356182,30,<!-- male --><!-- COI_neg --><q>That douchebag Thomas never follows proper protocol for expense reports!</q>,male,Item24,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),868,COI,neg,douchebag,Individual
356182,30,<!-- female --><!-- COI_promisc --><q>That jerk Nathan keeps wearing revealing clothes to get attention!</q>,male,Item1,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),823,COI,promisc,jerk,Individual
356182,30,<!-- female --><!-- GOI_neg --><q>That cunt Michelle spreads rumors about coworkers behind their backs!</q>,male,Item9,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),912,GOI,neg,cunt,Individual
356182,30,<!-- female --><!-- GOI_neutral --><q>That slut Ashley lives in an apartment downtown!</q>,male,Item5,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),856,GOI,neutral,slut,Individual
356182,30,<!-- female --><!-- GOI_neutral --><q>That whore Charlotte commutes about thirty minutes each way!</q>,male,Item11,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),874,GOI,neutral,whore,Individual
356182,30,<!-- female --><!-- COI_promisc --><q>That asshole Christopher has made out with everyone in our friend circle!</q>,male,Item19,C,Wed Mar 19 2025 14:38:00 GMT-0400 (Eastern Daylight Time),1173,COI,promisc,asshole,Individual
